ANZSCO Level,NFD Indicator 5,Code,ANZSCO Title,COVID Adjusted 3,Skill Level 4,Trend Data for Aug 2025 1,Qtr Change to Aug 2025 1,Qtr Change to Aug 2025 1,1 Year  Change to Aug 2025 1,1 Year  Change to Aug 2025 1,5 Year  Change to Aug 2025 1,5 Year  Change to Aug 2025 1,10 Year  Change to Aug 2025 1,10 Year  Change to Aug 2025 1,Share of National Emp 1,Share of Level 1 Group 1,Female Share 2024 4 Quarter Avg 2,Part Time Share 2024 4 Quarter Avg 2,Female Part Time Share 2024 4 Quarter Avg 2,Male Part Time Share 2024 4 Quarter Avg 2,Median Age 2024 2,Median Female Age 2024 2,Median Male Age 2024 2
4,N,8412,Crop Farm Workers,-,5,22.6630681060159,0.0309091792372982,0.136571943212745,0.130777656548137,0.580401077473356,-1.19366235953788,-5.00346164895221,-0.144715458103331,-0.634500313002771,0.154397286406262,1.86484913517434,30,27,33,24,37,42,34
4,N,8413,Forestry and Logging Workers,-,4,1.98543948847605,-0.00984789429886268,-0.493557689176928,-0.0381188668151058,-1.88375426463158,-0.155630439800331,-7.26881629343221,-0.721134104120911,-26.6438018198863,<0.1,0.163373515699876,21,25,-,16,30,28,34
4,N,8414,Garden and Nursery Labourers,-,5,32.2730532901596,-0.0901565201687475,-0.278577189027694,-0.363260709840581,-1.11305679262854,0.468793040333725,1.47399447951723,-1.42538476013182,-4.2298244150206,0.21986748787657,2.65561464299768,20,37,48,34,48,49,47
4,N,8415,Livestock Farm Workers,-,5,29.4397406088055,-0.0572450581089399,-0.194070874750939,-0.299928593396693,-1.00851354921757,-2.95459875943688,-9.12072546333018,-2.79256060501777,-8.6638573724303,0.200564903270852,2.42247318665183,37,45,59,37,31,25,35
4,N,8416,Mixed Crop and Livestock Farm Workers,-,5,4.06882307457951,0.0215058082714741,0.531359586027504,0.0841060411382761,2.11071552716107,0.206779529895102,5.35414806960699,0.238600438646006,6.22941435329527,<0.1,0.334806441754143,31,45,-,31,26,36,25
4,N,8419,"Other Farm, Forestry and Garden Workers",-,4,16.0527335013639,0.185302699789752,1.16781791650459,0.796876819873331,5.22341574459174,2.86746353352687,21.7474768474327,4.64004309518133,40.6568734456135,0.109362884161107,1.32091233398607,21,31,38,29,40,31,41
2,N,85,Food Preparation Assistants,Y,-,200.994484823753,-0.745971832343997,-0.369768089509007,-2.704657430363,-1.32777065255823,,0.0,26.9430042012306,15.4799052009581,1.36814752865036,16.558466034827,49,81,78,84,21,26,19
3,N,851,Food Preparation Assistants,Y,-,200.994484823753,-0.745971832343997,-0.369768089509007,-2.704657430363,-1.32777065255823,,0.0,26.9430042012306,15.4799052009581,1.36682126504222,16.5941718825028,49,81,78,84,21,26,19
4,Y,8510,Food Preparation Assistants nfd,-,5,1.69387843730326,0.0421484736187685,2.55177750270682,0.168302467690239,11.0320607457477,0.286198011041857,20.3311778513506,1.11864014848436,194.465523284477,<0.1,0.139382175622414,-,-,-,-,-,-,-
4,N,8511,Fast Food Cooks,-,5,48.3070168864401,-0.261214681222661,-0.537830332279548,-1.04956388351615,-2.12649228764045,-2.23944746623693,-4.4304730210439,8.16102991782432,20.3283828199422,0.329102497806464,3.97498247995896,33,84,83,84,17,18,17
4,N,8512,Food Trades Assistants,-,5,4.4078827257301,-0.111964505945935,-2.47717456380527,-0.458464348390138,-9.42111899145667,-1.15160624852241,-20.7142464686199,-0.533891006497183,-10.8036311540422,<0.1,0.362706243063607,69,60,63,-,27,40,22
4,N,8513,Kitchenhands,Y,5,147.95739793915,-0.0413961376164309,-0.027970591162357,-0.0167530682007282,-0.0113216180573971,,0.0,18.4656815135399,14.2601256846788,1.00799329723023,12.1747957645782,54,80,77,85,23,29,20
2,N,89,Other Labourers,-,-,248.093079144772,1.13613366794743,0.460053336727901,4.8483441629231,1.9931959321894,19.2571636575814,8.41527153488256,34.1783738421526,15.9775709639978,1.68874252149163,20.4385748598852,24,52,70,46,37,37,37
3,Y,890,Other Labourers nfd,-,-,0.550026200949002,0.0247756025408058,4.71691086424076,0.0978682023032273,21.6446911469763,0.384333604491305,231.955810161639,0.450026200949002,450.026200949002,<0.1,<0.1,-,-,-,-,-,-,-
4,Y,8900,Other Labourers nfd,-,5,0.550026200949002,0.0247756025408058,4.71691086424076,0.0978682023032273,21.6446911469763,0.384333604491305,231.955810161639,0.450026200949002,450.026200949002,<0.1,<0.1,-,-,-,-,-,-,-
3,N,891,Freight Handlers and Shelf Fillers,-,-,89.2106651919945,0.340485874455297,0.383127250411769,1.39754299964004,1.59149676580081,7.25048296596499,8.84634803027845,13.4692645379532,17.7832261110087,0.606658607373738,7.36526235158379,34,70,80,65,26,30,24
4,Y,8910,Freight Handlers and Shelf Fillers nfd,-,5,0.337698795801878,0.0346686617764234,11.4406647668615,0.134493561049494,66.1860710494888,0.237698795801878,237.698795801878,0.237698795801878,237.698795801878,<0.1,<0.1,-,-,-,-,-,-,-
4,N,8911,Freight and Furniture Handlers,-,5,15.5377744212915,0.0456078521415328,0.294392988469109,0.18762560596898,1.22230480125178,0.522696038865416,3.48114092749052,0.0822382071529528,0.532095464133572,0.105854608750138,1.27853850398957,8,34,-,31,33,42,31
4,N,8912,Shelf Fillers,-,5,72.9660205340081,0.248683820004487,0.341986974829067,1.03431386765925,1.43791092356095,6.2024774679352,9.29021616153127,12.7311848435276,21.1359169450504,0.497097547322993,6.00406880716376,40,78,81,76,24,29,22
3,N,899,Miscellaneous Labourers,-,-,157.920000778195,0.784863556832875,0.499483165071607,3.15644477754077,2.03952717235795,11.6744437421799,7.98276814611528,16.5307118508343,11.6916295260011,1.07390217909906,13.037928074973,18,41,60,37,45,46,44
4,Y,8990,Miscellaneous Labourers nfd,-,5,1.22884154583466,0.0895793272825867,7.86292442809487,0.346125104854176,39.2113581196827,1.00379304017741,446.034083739352,1.12884154583466,1128.84154583466,<0.1,0.101116233834542,-,-,-,-,-,-,-
4,N,8991,Caretakers,-,5,6.3553920645908,-0.0715528580731259,-1.11332614382306,-0.236174159026148,-3.58297483502417,-0.0779557311718246,-1.21174439260335,-0.38357840317552,-5.69194367315071,<0.1,0.522958645312455,32,40,61,30,57,56,58
4,N,8992,Deck and Fishing Hands,-,4,6.94619828585009,0.018921187692956,0.273140332411268,0.074916900868879,1.09029010269653,-0.132903568372312,-1.87740720658003,-0.962447289564262,-12.1695590020651,<0.1,0.571573619490579,11,20,-,16,39,33,39
4,N,8993,Handypersons,-,5,43.6261398597217,-0.0141798196493284,-0.0324924742841222,-0.0302110805877689,-0.0692020288848145,1.18530377783196,2.79283795339214,3.78300030380904,9.49473446614388,0.297212962482034,3.58981267707529,8,46,55,45,52,49,52
4,N,8994,Motor Vehicle Parts and Accessories Fitters,-,4,15.9181892930799,0.249682866312801,1.59353329227513,1.00384041889345,6.73070227444448,3.44057830096058,27.5740147944475,3.37283219947328,26.8851031844455,0.108446271257524,1.30984125352655,7,15,-,13,37,40,37
4,N,8995,Printing Assistants and Table Workers,-,4,2.51987183165707,-0.000932270417822068,-0.0369830569957701,0.00325605533373174,0.129382298416992,0.175876107394077,7.50326058932455,-0.800937030826138,-24.1187332361918,<0.1,0.207349719112765,40,44,-,-,37,28,45
4,N,8996,Recycling and Rubbish Collectors,-,5,3.73508061038064,-0.00913632569481759,-0.244011654527527,-0.0171218979226682,-0.456315934035512,0.947782158959213,34.0036122961959,1.02863221972023,38.0067184458385,<0.1,0.307344169531301,14,40,-,43,41,40,45
4,N,8997,Vending Machine Attendants,-,5,4.33610649321575,-0.0289464500022447,-0.663140868594022,-0.142411407679234,-3.1798780496283,-0.837814264485049,-16.1930246658312,-1.29581522898863,-23.008402689259,<0.1,0.356800076938865,61,76,73,-,23,23,23
4,N,8999,Other Miscellaneous Labourers,-,5,71.7606502532511,0.635681212636158,0.893752533337709,2.46473326455776,3.55682321796813,6.64861343480165,10.2110358693583,11.2056890980188,18.5049893258012,0.488885689175939,5.90488392561465,24,44,63,38,38,45,37
9,N,SKI1,Skill Level 1 Occupations,-,-,5210.43311944353,60.2215045008816,1.16930155503042,193.179133194642,3.85029607279402,936.479161536628,21.9113067375029,1533.3475970879,41.700079798677,35.4929317674637,-,-,-,-,-,-,-,-
9,N,SKI2,Skill Level 2 Occupations,Y,-,1804.4878578155,10.0549593546684,0.560341897615286,37.8330792615454,2.14150946301532,,0.0,336.594969586818,22.93048575179,12.2919847437755,-,-,-,-,-,-,-,-
9,N,SKI3,Skill Level 3 Occupations,-,-,2134.05254991978,-8.21730448504377,-0.383579336102209,1.1350728319303,0.0532169127086932,234.361424803889,12.3368173754874,192.333180102241,9.90530264526918,14.5369453567756,-,-,-,-,-,-,-,-
9,N,SKI4,Skill Level 4 Occupations,Y,-,3556.53877886246,6.79947541580486,0.191548585249707,32.4230295382927,0.920033047850672,,0.0,760.674620806695,27.207138036909,24.2267744950894,-,-,-,-,-,-,-,-
9,N,SKI5,Skill Level 5 Occupations,Y,-,1974.6869899209,-4.17595840518288,-0.211028177000096,-12.7368478192718,-0.640872247650729,,0.0,54.7872191272761,2.85364996447855,13.4513636368959,-,-,-,-,-,-,-,-
